"Priors"               
p 0.0961543071 0.1264357364 0.0918976873 0.0616076692 0.0406206065 0.1567447085 0.1122092999 0.0839952482 0.0735900284 0.1567447085     
               
"Mu"               
s 0.0088 -0.004 -0.0006 0.0001 -0.0002 -0.0003 0.0043 -0.0008 0 0.0006 0.0003 0 0 -0.0027 0
s -0.004 0.003 0.0006 0.0001 0.0004 0.0007 -0.0014 0.0003 -0.0002 -0.0001 -0.0005 0 0 0.0083 0
s -0.0006 0.0006 0.0004 0 0 0.0001 0 0.0001 0 -0.0001 0 0 0 -0.0022 0
s 0.0001 0.0001 0 0.0001 0 0.0001 0 0 0 0 0 0 0 0.0061 0
s -0.0002 0.0004 0 0 0.0004 0.0004 -0.0013 -0.0001 -0.0001 0.0001 -0.0003 0 0 -0.0014 0
s -0.0003 0.0007 0.0001 0.0001 0.0004 0.0005 -0.0013 0 -0.0001 0 -0.0003 0 0 0.0022 0
s 0.0043 -0.0014 0 0 -0.0013 -0.0013 0.04 -0.0007 0 0.0006 0.0007 0 0 0.0001 0
s -0.0008 0.0003 0.0001 0 -0.0001 0 -0.0007 0.0004 0.0001 -0.0003 0 0 0 0.0024 0
s 0 -0.0002 0 0 -0.0001 -0.0001 0 0.0001 0.0004 -0.0001 0.0001 0 0 0.0011 0
s 0.0006 -0.0001 -0.0001 0 0.0001 0 0.0006 -0.0003 -0.0001 0.0004 0 0 0 -0.0033 0
s 0.0003 -0.0005 0 0 -0.0003 -0.0003 0.0007 0 0.0001 0 0.0004 0 0 0.0003 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s -0.0027 0.0083 -0.0022 0.0061 -0.0014 0.0022 0.0001 0.0024 0.0011 -0.0033 0.0003 0 0 0.7622 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma4"               
s 0.0088 -0.004 -0.0006 0.0001 -0.0002 -0.0003 0.0043 -0.0008 0 0.0006 0.0003 0 0 -0.0027 0
s -0.004 0.003 0.0006 0.0001 0.0004 0.0007 -0.0014 0.0003 -0.0002 -0.0001 -0.0005 0 0 0.0083 0
s -0.0006 0.0006 0.0004 0 0 0.0001 0 0.0001 0 -0.0001 0 0 0 -0.0022 0
s 0.0001 0.0001 0 0.0001 0 0.0001 0 0 0 0 0 0 0 0.0061 0
s -0.0002 0.0004 0 0 0.0004 0.0004 -0.0013 -0.0001 -0.0001 0.0001 -0.0003 0 0 -0.0014 0
s -0.0003 0.0007 0.0001 0.0001 0.0004 0.0005 -0.0013 0 -0.0001 0 -0.0003 0 0 0.0022 0
s 0.0043 -0.0014 0 0 -0.0013 -0.0013 0.04 -0.0007 0 0.0006 0.0007 0 0 0.0001 0
s -0.0008 0.0003 0.0001 0 -0.0001 0 -0.0007 0.0004 0.0001 -0.0003 0 0 0 0.0024 0
s 0 -0.0002 0 0 -0.0001 -0.0001 0 0.0001 0.0004 -0.0001 0.0001 0 0 0.0011 0
s 0.0006 -0.0001 -0.0001 0 0.0001 0 0.0006 -0.0003 -0.0001 0.0004 0 0 0 -0.0033 0
s 0.0003 -0.0005 0 0 -0.0003 -0.0003 0.0007 0 0.0001 0 0.0004 0 0 0.0003 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s -0.0027 0.0083 -0.0022 0.0061 -0.0014 0.0022 0.0001 0.0024 0.0011 -0.0033 0.0003 0 0 0.7622 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma5"               
s 0.0146 -0.0059 -0.0007 0 -0.0011 -0.0012 0.0277 -0.0009 0 0.0006 0.0008 0 0 0.0004 0
s -0.0059 0.0035 0.0005 0.0001 0.0005 0.0007 -0.0065 0.0003 -0.0002 -0.0001 -0.0006 0 0 0.0099 0
s -0.0007 0.0005 0.0003 0 0 0.0001 -0.0002 0.0001 0 -0.0001 0 0 0 -0.0051 0
s 0 0.0001 0 0.0001 0 0.0001 -0.0004 0.0001 0 0 -0.0001 0 0 0.0064 0
s -0.0011 0.0005 0 0 0.0006 0.0005 -0.01 -0.0001 -0.0001 0 -0.0003 0 0 0.0004 0
s -0.0012 0.0007 0.0001 0.0001 0.0005 0.0006 -0.0104 0 -0.0001 0 -0.0003 0 0 0.0031 0
s 0.0277 -0.0065 -0.0002 -0.0004 -0.01 -0.0104 0.3331 -0.0036 -0.0001 0.004 0.0032 0 0 0.0001 0
s -0.0009 0.0003 0.0001 0.0001 -0.0001 0 -0.0036 0.0005 0.0001 -0.0004 0 0 0 0.0042 0
s 0 -0.0002 0 0 -0.0001 -0.0001 -0.0001 0.0001 0.0003 -0.0001 0.0001 0 0 0.0004 0
s 0.0006 -0.0001 -0.0001 0 0 0 0.004 -0.0004 -0.0001 0.0004 0 0 0 -0.0029 0
s 0.0008 -0.0006 0 -0.0001 -0.0003 -0.0003 0.0032 0 0.0001 0 0.0003 0 0 -0.0044 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0.0004 0.0099 -0.0051 0.0064 0.0004 0.0031 0.0001 0.0042 0.0004 -0.0029 -0.0044 0 0 0.7512 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma6"               
s 0.0146 -0.0059 -0.0007 0 -0.0011 -0.0012 0.0277 -0.0009 0 0.0006 0.0008 0 0 0.0004 0
s -0.0059 0.0035 0.0005 0.0001 0.0005 0.0007 -0.0065 0.0003 -0.0002 -0.0001 -0.0006 0 0 0.0099 0
s -0.0007 0.0005 0.0003 0 0 0.0001 -0.0002 0.0001 0 -0.0001 0 0 0 -0.0051 0
s 0 0.0001 0 0.0001 0 0.0001 -0.0004 0.0001 0 0 -0.0001 0 0 0.0064 0
s -0.0011 0.0005 0 0 0.0006 0.0005 -0.01 -0.0001 -0.0001 0 -0.0003 0 0 0.0004 0
s -0.0012 0.0007 0.0001 0.0001 0.0005 0.0006 -0.0104 0 -0.0001 0 -0.0003 0 0 0.0031 0
s 0.0277 -0.0065 -0.0002 -0.0004 -0.01 -0.0104 0.3331 -0.0036 -0.0001 0.004 0.0032 0 0 0.0001 0
s -0.0009 0.0003 0.0001 0.0001 -0.0001 0 -0.0036 0.0005 0.0001 -0.0004 0 0 0 0.0042 0
s 0 -0.0002 0 0 -0.0001 -0.0001 -0.0001 0.0001 0.0003 -0.0001 0.0001 0 0 0.0004 0
s 0.0006 -0.0001 -0.0001 0 0 0 0.004 -0.0004 -0.0001 0.0004 0 0 0 -0.0029 0
s 0.0008 -0.0006 0 -0.0001 -0.0003 -0.0003 0.0032 0 0.0001 0 0.0003 0 0 -0.0044 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0.0004 0.0099 -0.0051 0.0064 0.0004 0.0031 0.0001 0.0042 0.0004 -0.0029 -0.0044 0 0 0.7512 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma7"               
s 0.0115 -0.0021 -0.0003 -0.0001 -0.0003 -0.0004 0.0109 0.0001 -0.0003 0.0006 0 0 0 0.008 0
s -0.0021 0.0007 0.0002 0 -0.0001 0 0.0056 0 0 0 -0.0001 0 0 -0.0006 0
s -0.0003 0.0002 0.0002 0 -0.0002 -0.0001 0.0068 -0.0001 0 0 0 0 0 -0.004 0
s -0.0001 0 0 0.0001 0 0.0001 -0.0028 0 0 -0.0001 -0.0001 0 0 0.0055 0
s -0.0003 -0.0001 -0.0002 0 0.0009 0.0006 -0.0321 0.0001 0.0001 -0.0005 0 0 0 0.0051 0
s -0.0004 0 -0.0001 0.0001 0.0006 0.0006 -0.0223 0 0.0001 -0.0004 -0.0001 0 0 0.0147 0
s 0.0109 0.0056 0.0068 -0.0028 -0.0321 -0.0223 1.6265 -0.0038 -0.0067 0.022 0.0035 0 0 -0.0002 0
s 0.0001 0 -0.0001 0 0.0001 0 -0.0038 0.0004 0 0.0001 -0.0001 0 0 -0.0001 0
s -0.0003 0 0 0 0.0001 0.0001 -0.0067 0 0.0002 -0.0003 0 0 0 0.0032 0
s 0.0006 0 0 -0.0001 -0.0005 -0.0004 0.022 0.0001 -0.0003 0.0012 0 0 0 -0.0095 0
s 0 -0.0001 0 -0.0001 0 -0.0001 0.0035 -0.0001 0 0 0.0003 0 0 -0.0047 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
